fid,Organisasj,Juridisk n,Telefonnum,Epost,URL,Selskapsfo,Bransjekod,Bransje,Kommune,Besøksadr,Kontaktper,Daglig led,Etablering,Antall ans,Sum Drifts,Sum salgsi,Annen drif,Driftsresu,Varekostna,Lønnsutgi,Avskrivnin,Nedskrivin,Andre drif,Sum drif_1,Sum Drif_2,Sum salg_1,Annen dr_1,Driftsre_1,Varekost_1,Lønnsut_1,Avskrivn_1,Nedskriv_1,Andre dr_1,Sum drif_3,Sum Drif_4,Sum salg_2,Annen dr_2,Driftsre_2,Varekost_2,Lønnsut_2,Avskrivn_2,Nedskriv_2,Andre dr_2,Sum drif_5,Sum Drif_6,Sum salg_3,Annen dr_3,Driftsre_3,Varekost_3,Lønnsut_3,Avskrivn_3,Nedskriv_3,Andre dr_3,Sum drif_7,Sum Drif_8,Sum salg_4,Annen dr_4,Driftsre_4,Varekost_4,Lønnsut_4,Avskrivn_4,Nedskriv_4,Andre dr_4,Sum drif_9,Sum Drif10,Sum salg_5,Annen dr_5,Driftsre_5,Varekost_5,Lønnsut_5,Avskrivn_5,Nedskriv_5,Andre dr_5,Sum drif11,Sum Drif12,Sum salg_6,Annen dr_6,Driftsre_6,Varekost_6,Lønnsut_6,Avskrivn_6,Nedskriv_6,Andre dr_6,Sum drif13,Sum Drif14,Sum salg_7,Annen dr_7,Driftsre_7,Varekost_7,Lønnsut_7,Avskrivn_7,Nedskriv_7,Andre dr_7,Sum drif15,Sum Drif16,Sum salg_8,Annen dr_8,Driftsre_8,Varekost_8,Lønnsut_8,Avskrivn_8,Nedskriv_8,Andre dr_8,Sum drif17,result_num,osm_id,display_na,category,type,latlong,_count,_sum,_mean
"5386","925046582",Storo Storsenter Tannklinikk AS,"22098830",firmapost@storostorsenter-tannklinikk.no,https://www.storostorsentertannklinikk.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Oslo,"Vitaminveien 9, 0485 Oslo",,,22.04.2020,"7","7270000","7270000","0","-25000","1831000","2320000","1766000","0","1378000","7295000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2789386010","9, Vitaminveien, Lillo, Sagene, Oslo, 0485, Norge",place,house,"59.946549,10.774679",1240,66687.2817824334,53.7800659535753
"5387","989078747",Skirnir Invest AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Kvinnherad,"Stabburshaugen 5, 5460 Husnes",Per Henrik Opdal,,06.12.2005,"0","0","0","0","-25000","0","0","0","0","25000","25000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3118963796","5, Stabburshaugen, Onarheim, Lund, Husnes, Kvinnherad, Vestland, 5460, Norge",place,house,"59.8631465,5.7616188",1238,3263.44662381336,2.63606350873454
"5388","922266158",Jjt Holding AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Sunnfjord,"Storehagen 3 A, 6800 Førde",Jon Jørgen Tisthamar,,11.02.2019,"0","0","0","0","-26000","0","0","0","0","26000","26000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3125222778","3A, Storehagen, Ytre Hafstad, Førde, Sunnfjord, Vestland, 6800, Norge",place,house,"61.4519772,5.8541211",1237,8617.59221065044,6.96652563512566
"5389","891983212",Raphael Holding AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Bergen,"Søndre Bellevueveien 8, 5019 Bergen",Kristoffer H Helland,,22.11.2007,"0","0","0","0","-26000","0","0","0","0","26000","26000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3126098796","8, Søndre Bellevueveien, Kalfaret, Bergenhus, Bergen, Vestland, 5019, Norge",place,house,"60.3852049,5.3567824",1234,22991.2365279347,18.6314720647769
"5390","988982954",Lachris AS,"51618460",,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Gjesdal,"Krambugata 1, 4330 Ålgård",Lars Magne Tornes,Lars Magne Tornes,10.11.2005,"2","0","0","0","-26000","0","0","0","0","26000","26000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2791801586","1, Krambugata, Bruhammaren, Edland, Ålgård, Gjesdal, Rogaland, 4330, Norge",place,house,"58.7649643,5.8538433",1230,8359.2601245977,6.79614644276236
"5391","925583030",Tannlege Ammar Omar Mohammed AS,"74161572",a_dentist_1974@hotmail.com,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Steinkjer,"Svein Jarls gate 12, 7713 Steinkjer",Ammar Omar Mohammed,Ammar Omar Mohammed,27.08.2020,"2","3939000","3939000","0","-26000","211000","1841000","0","0","1913000","3965000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3125267602","12, Svein Jarls gate, Furuskogen, Sørsidleiret, Steinkjer, Trøndelag, 7713, Norge",place,house,"64.0143787,11.4982869",1239,11703.6316151805,9.44603035930631
"5392","922797633",Art In Dent Holding AS,"73523300",trondheim@artindent.no,http://www.artindent.no/,Privat aksjeselskap,"0",Uoppgitt,Trondheim,"Innherredsveien 7 B, 7014 Trondheim",,,27.03.2019,"0","0","0","0","-27000","0","0","0","0","27000","27000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","21063788","Innherredsveien, Møllenberg, Østbyen, Trondheim, Trøndelag, 7014, Norge",highway,secondary,"63.4331685,10.4110046",1237,34606.6640958302,27.9762846368878
"5393","926376217",Optimalt Ansikt AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Vestby,"Store Strandgate 31, 1550 Hølen",,,26.10.2020,"2","194000","194000","0","-27000","123000","89000","0","0","9000","221000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3122853844","31, Store Strandgate, Knapstad, Hølen, Vestby, Viken, 1550, Norge",place,house,"59.5401731,10.7330303",1238,900.485428897664,0.72737110573317
"5394","925177598",Karen Kristoffersen Holding AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Skien,"Dr. Backers veg 68, 3715 Skien",Karen Antonette Bergsås Kristoffersen,,29.05.2020,"0","0","0","0","-28000","0","0","0","0","28000","28000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3128650230","68, Dr. Backers veg, Frogner, Søndre Frogner, Skien, Vestfold og Telemark, 3715, Norge",place,house,"59.2063939,9.6218092",1235,15514.8429512549,12.5626258714615
"5395","998018919",Tannlege Kyrre Teigen AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Bergen,"Skansemyrsveien 16, 5019 Bergen",Kyrre Teigen,Kyrre Teigen,10.02.2012,"1","1315000","1315000","0","-29000","0","1165000","3000","0","176000","1344000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3125968187","16, Skansemyrsveien, Skansemyren, Skansen, Martensgården, Bergenhus, Bergen, Vestland, 5019, Norge",place,house,"60.394356,5.3381589",1235,27168.2698284835,21.9985990514036
"5396","923151311",Tannlege Khazaie AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Lillestrøm,"Stortorget 19, 2000 Lillestrøm",Anne Gulbrandsen Khazaie,Anne Gulbrandsen Khazaie,08.07.2019,"2","2510000","2510000","0","-29000","422000","1282000","127000","0","708000","2539000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3126929967","19, Stortorget, Lillestrøm, Viken, 2000, Norge",place,house,"59.957317,11.050693",1240,19190.8262380771,15.4764727726429
"5397","820286332",In Acie AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Bodø,"Sjøgata 21, 8006 Bodø",Hege Alst,,01.01.2018,"0","0","0","0","-30000","0","0","0","0","30000","30000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3123881205","21, Sjøgata, Bodø, Bodø sentrum, Bodø, Nordland, 8006, Norge",place,house,"67.2851409,14.3816984",1240,22430.8910969105,18.08942830396
"5398","952278681",Tannlege Harald Aass AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Østre Toten,"Sønderhombsvegen 1, 2850 Lena",Harald Aass,Harald Aass,01.08.1989,"0","0","0","0","-31000","0","0","0","0","31000","31000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3130308998","1, Sønderhombsvegen, Søndre Hom, Lena, Østre Toten, Innlandet, 2850, Norge",place,house,"60.6941478,10.8859898",1230,1644.12780962139,1.33668927611495
"5399","920609929",Tannlege Andreas Klette AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Moss,"Dronningens gate 17, 1530 Moss",,,09.03.2018,"0","0","0","0","-31000","0","0","0","0","31000","31000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3122617281","17, Dronningens gate, Verket, Skarmyra, Moss, Viken, 1530, Norge",place,house,"59.4357109,10.6628954",1234,20560.628494015,16.6617734959603
"5400","989270168",Bogstadveien Tls Holding AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Oslo,"Eckersbergs gate 21, 0266 Oslo",Peer-Emil Chaim Charles-Harris,Peer-Emil Chaim Charles-Harris,23.12.2005,"0","0","0","0","-31000","0","0","0","0","31000","31000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2785377224","21, Eckersbergs gate, Schafteløkken, Frogner, Oslo, 0266, Norge",place,house,"59.919686,10.704081",1238,64585.5884570479,52.1692960073085
"5401","943286523",Slattum Tann og Røntgen AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Nittedal,"Slattum terrasse 2, 1480 Slattum",Ole Herman Kvernes,Ole Herman Kvernes,02.01.1987,"1","670000","497000","173000","-32000","79000","350000","57000","0","216000","702000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3125178441","2, Slattum terrasse, Brenninghaugen, Enga, Slattum, Nittedal, Viken, 1480, Norge",place,house,"60.009451,10.921722",1236,5828.51690844446,4.71562856670264
"5402","985410380",Tannlege Bjørn Einar Eliassen AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Trondheim,"Olav Tryggvasons gate 24, 7011 Trondheim",Bjørn Einar Eliassen,Bjørn Einar Eliassen,01.01.2003,"1","0","0","0","-32000","0","0","0","0","32000","32000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2957446771","24, Olav Tryggvasons gate, Nerbyen, Midtbyen, Trondheim, Trøndelag, 7011, Norge",place,house,"63.4334619,10.3975145",1237,29121.2929466143,23.5418698032452
"5403","989136992",John Øydna Holding AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Kristiansand,"Bergstien 10, 4631 Kristiansand S",John Øydna,John Øydna,12.12.2005,"0","0","0","0","-33000","0","0","0","0","33000","33000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3097700111","10, Bergstien, Tangen, Lund, Kristiansand, Agder, 4631, Norge",place,house,"58.1500041,8.0112162",1236,17466.9656673986,14.1318492454682
"5404","980722678",Alrekstaden Dental AS,"55981309",,https://fanatannhelsesenter.no/tjenester/allmenn-tannlegepraksis-,Privat aksjeselskap,"8623000",Tannhelsetjenester,Bergen,"Kokstaddalen 18, 5257 Kokstad",Erik Njaastad,Erik Njaastad,15.04.1999,"2","2551000","2551000","0","-33000","328000","1685000","14000","0","557000","2584000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3125973451","18, Kokstaddalen, Kokstad, Ytrebygda, Bergen, Vestland, 5257, Norge",place,house,"60.2943115,5.2532476",1230,15217.6689060032,12.372088541466
"5405","980710998",Trine Thornquist AS,"51580277",trine@tannlegeloftet.no,http://www.tannlegeloftet.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Stavanger,"Hjalmar Johansens gate 2, 4019 Stavanger",Trine Thornquist,Trine Thornquist,14.04.1999,"4","2322000","2322000","0","-33000","355000","1433000","31000","0","536000","2355000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","6753841144","Hjalmar Johansens gate 2, Hjalmar Johansens gate, Bekkefaret, Hillevåg, Stavanger, Rogaland, 4019, Norge",amenity,parking,"58.950953,5.72641",1236,33815.4624970425,27.3587884280279
"5406","982111021",Dentalia Holding AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Asker,"Plommedalsveien 10, 1390 Vollen",Carl-Henrik Gullaksen,Carl-Henrik Gullaksen,08.05.2000,"0","0","0","0","-33000","0","0","0","0","33000","33000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2826486163","10, Plommedalsveien, Blakstad, Vollen, Asker, Viken, 1390, Norge",place,house,"59.81106,10.476387",1237,6274.64825451374,5.07247231569421
"5407","921510764",Thevarajah Holding AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Oslo,"Trondheimsveien 109, 0565 Oslo",Neddersan Thevarajah,Neddersan Thevarajah,24.09.2018,"0","0","0","0","-33000","0","0","0","0","33000","33000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2790244216","109, Trondheimsveien, Frydenberg, Grünerløkka, Oslo, 0565, Norge",place,house,"59.9249,10.775218",1236,76269.3470897004,61.7065914965214
"5408","921499124",Tjb Holding AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Oslo,"Gregers Grams vei 13 B, 0382 Oslo",Janne Iren Buer,Janne Iren Buer,15.09.2018,"0","0","0","0","-34000","0","0","0","0","34000","34000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2789304730","13B, Gregers Grams vei, Øvre Ullern, Ullern, Oslo, 0382, Norge",place,house,"59.934315,10.647535",1234,52085.3588059582,42.2085565688478
"5409","928224546",Arkaden Tannhelse AS,"90239978",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Stavanger,"Klubbgata 5, 4013 Stavanger",,,15.11.2021,"9","0","0","0","-34000","0","0","0","0","34000","34000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2836199842","5, Klubbgata, Bergeland, Storhaug, Stavanger, Rogaland, 4013, Norge",place,house,"58.9707269,5.7357692",1230,36826.4004566595,29.9401629728939
"5410","888967052",Eiton Invest AS,,,,Privat aksjeselskap,"6820900",Utleie av egen eller leid fast eiendom ellers,Oslo,"St. Olavs plass 3, 0165 Oslo",Anton Gomnæs,Anton Gomnæs,14.11.2005,"0","0","0","0","-35000","0","0","0","0","35000","35000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2785848050","3, St. Olavs plass, Meyerløkka, St. Hanshaugen, Oslo, 0165, Norge",place,house,"59.917943,10.740609",1235,86722.1872648671,70.2203945464511
"5411","924527293",Olg Holding AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Inderøy,"Øvergata 17 A, 7670 Inderøy",Olav Gangås,Olav Gangås,21.01.2020,"0","0","0","0","-35000","0","0","0","0","35000","35000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","4338020928","17A, Øvergata, Nervang, Nessveet, Sundfær, Straumen, Inderøy, Trøndelag, 7670, Norge",place,house,"63.8714705,11.2961643",1233,1533.57163412962,1.24377261486587
"5412","997622979",Dentholding AS,,,,Privat aksjeselskap,"6820900",Utleie av egen eller leid fast eiendom ellers,Grimstad,"Kirkegaten 30, 4878 Grimstad",Sten Erland Simonsen,Sten Erland Simonsen,08.11.2011,"0","0","0","0","-35000","0","0","0","0","35000","35000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3124073012","30, Kirkegaten, Fladefjell, Rønnes, Grimstad, Agder, 4878, Norge",place,house,"58.3447921,8.5957271",1228,6680.22652295418,5.43992387862718
"5413","988152161",Retain AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Stavanger,"Vølstadkroken 68 C, 4025 Stavanger",Ole Christian Amundsen,Ole Christian Amundsen,31.03.2005,"0","0","0","0","-35000","0","0","0","0","35000","35000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","33092265","Vølstadkroken, Byhaugen, Tasta, Stavanger, Rogaland, 4025, Norge",highway,residential,"58.9739774,5.6949011",1234,25869.256145943,20.9637407989813
"5414","918464573",Payandeh Dental AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Oslo,"Bøkkerveien 40 A, 0579 Oslo",Oskar Tyrmi Bull-Hansen,Diba Payandeh,06.01.2017,"1","119000","119000","0","-35000","0","132000","0","0","22000","154000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","5693937347","40A, Bøkkerveien, Krydderhagen, Grünerløkka, Oslo, 0579, Norge",place,house,"59.928064,10.791805",1229,66401.6219468117,54.0289844969989
"5415","918562834",Tannlege Katrine Skogen AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Fauske,"Bratthaugen 17, 8210 Fauske",,,24.01.2017,"1","19000","19000","0","-36000","0","25000","0","0","30000","55000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3120014708","17, Bratthaugen, Brekke, Finneid, Fauske, Nordland, 8210, Norge",place,house,"67.2570195,15.4313723",1236,4488.6375118345,3.63158374743892
"5416","960149335",Dentalkjøp AS,,post@dentalkjop.no,http://dentalkjop.no/,Privat aksjeselskap,"4646000",Engroshandel med sykepleie- og apotekvarer,Lillesand,"Nygårdsgata 15, 4790 Lillesand",,,15.02.1991,"0","186000","186000","0","-36000","189000","0","0","0","33000","222000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3115380850","15E, Nygårdsgata, Nygård, Lillesand, Agder, 4790, Norge",place,house,"58.2510887,8.3804489",1237,5891.91914793453,4.76307125944586
"5417","919732997",Mkd Holding AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Narvik,"Kongens gate 52, 8514 Narvik",Knut Erik Degerstrøm,,29.09.2017,"0","0","0","0","-36000","0","0","0","0","36000","36000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","6137228636","52, Kongens gate, Bromsgård, Narvik - Áhkánjárga, Narvik, Nordland, 8514, Norge",place,house,"68.439463,17.430509",1233,11975.1885023359,9.71223722817187
"5418","991440623",Tannlege Tore Avlesen AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Hamar,"Sverres gate 11, 2317 Hamar",Tore Avlesen,Tore Avlesen,22.06.2007,"0","0","0","0","-37000","0","0","0","0","37000","37000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3108532187","11, Sverres gate, Holset, Hamar, Innlandet, 2317, Norge",place,house,"60.7939596,11.0720273",1239,14107.5867498815,11.3862685632619
"5419","991739351",Domus & Medicus Tannlegesenter AS,"22999180",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Oslo,"Pilestredet Park 7, 0176 Oslo",May Rose Øye,May Rose Øye,01.09.2007,"0","591000","0","591000","-37000","12000","0","0","0","616000","628000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2785638755","7, Pilestredet park, Meyerløkka, St. Hanshaugen, Oslo, 0176, Norge",place,house,"59.921144,10.738916",1233,89405.5085996836,72.5105503647069
"5420","991739351",Domus & Medicus Tannlegesenter AS,"22999180",mojgan_mir@hotmail.com,http://www.domusmedicustannlegesenter.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Oslo,"Pilestredet Park 7, 0176 Oslo",May Rose Øye,May Rose Øye,01.09.2007,"0","591000","0","591000","-37000","12000","0","0","0","616000","628000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2785638755","7, Pilestredet park, Meyerløkka, St. Hanshaugen, Oslo, 0176, Norge",place,house,"59.921144,10.738916",1233,89405.5085996836,72.5105503647069
"5421","991739351",Domus & Medicus Tannlegesenter AS,"22999180",,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Oslo,"Pilestredet Park 7, 0176 Oslo",May Rose Øye,May Rose Øye,01.09.2007,"0","591000","0","591000","-37000","12000","0","0","0","616000","628000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2785638755","7, Pilestredet park, Meyerløkka, St. Hanshaugen, Oslo, 0176, Norge",place,house,"59.921144,10.738916",1233,89405.5085996836,72.5105503647069
"5422","994316117",Grid Dental,,,,Norskregistrert utenlandsk foretak,"8623000",Tannhelsetjenester,Oslo,"Jacob Aalls gate 18, 0368 Oslo",Jon Gridset,Jon Gridset,07.11.2009,"0","311000","311000","0","-37000","95000","0","0","0","253000","348000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2788527223","18, Jacob Aalls gate, Briskeby, Frogner, Oslo, 0368, Norge",place,house,"59.927622,10.714741",1233,81092.3631851748,65.7683399717557
"5423","998470161",Tannlege Jon Berg AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Gjøvik,"Welhavens gate 1, 2821 Gjøvik",Jon Berg,Jon Berg,31.05.2012,"0","0","0","0","-37000","0","0","0","0","37000","37000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3131601675","1, Welhavens gate, Nordbyen, Gjøvik, Innlandet, 2821, Norge",place,house,"60.8002595,10.6915359",1237,10842.5309930388,8.76518269445335
"5424","920797814",Samer Holding AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Oslo,"Utmarkveien 1, 0691 Oslo",Dag Einar Samer,Dag Einar Samer,17.04.2018,"0","0","0","0","-37000","0","0","0","0","37000","37000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2795700438","1, Utmarkveien, Bølerskogen borettslag, Østensjø, Oslo, 0691, Norge",place,house,"59.8832417,10.8456647",1233,28317.3326248573,22.9662065084001
"5425","921270488",Strømmen Tannhelse AS,"46289800",post@strommentannhelse.no,https://strommentannhelse.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Lillestrøm,"Strømsveien 56, 2010 Strømmen",Prashant Saroff,Prashant Saroff,06.07.2018,"10","7835000","7835000","0","-37000","2913000","3302000","131000","0","1526000","7872000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3126935153","56, Strømsveien, Strømmen, Lillestrøm, Viken, 2010, Norge",place,house,"59.9462018,11.0083415",1238,20212.8090890367,16.3269863400942
"5426","918338411",Tannlege Niclas Berggren AS,"32121010",post@tannlegeniclasberggren.no,http://www.tannlegeniclasberggren.no/,Privat aksjeselskap,"8623000",Tannhelsetjenester,Ringerike,"Kong Rings gate 14, 3510 Hønefoss",,,20.12.2016,"5","2967000","2967000","0","-37000","528000","1497000","36000","0","943000","3004000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3130086616","14, Kong Rings gate, Hønefoss, Ringerike, Viken, 3510, Norge",place,house,"60.1654727,10.2593201",1240,12410.1119873114,10.0081548284769
"5427","992386711",Perio AS,,,,Privat aksjeselskap,"7010000",Hovedkontortjenester,Kongsvinger,"Østre Berger 64, 2216 Roverud",Klaus Erik Ånerud,Klaus Erik Ånerud,29.01.2008,"0","0","0","0","-38000","0","0","0","0","38000","38000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3107281663","64, Østre Berger, Hammarbakken, Østre Berger, Roverud, Kongsvinger, Innlandet, 2216, Norge",place,house,"60.2679224,12.0721212",1232,358.997297920287,0.291393910649583
"5428","927217783",Hvittingfoss Tannlegesenter AS,,,,Privat aksjeselskap,"8623000",Tannhelsetjenester,Kongsberg,"Sentrumsveien 18, 3647 Hvittingfoss",Thomas Hegstad Ottersen,Thomas Hegstad Ottersen,12.05.2021,"1","0","0","0","-38000","0","0","0","0","38000","38000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3140879927","18, Sentrumsveien, Foss, Hvittingfoss, Kongsberg, Viken, 3647, Norge",place,house,"59.4841458,10.0107632",1229,1165.33141093515,0.948194801411838
